Active,Active(anon),Active(file),AnonHugePages,AnonPages,Bounce,Buffers,Cached,CommitLimit,Committed_AS,DirectMap1G,DirectMap2M,DirectMap4k,Dirty,HardwareCorrupted,HugePages_Free,HugePages_Rsvd,HugePages_Surp,HugePages_Total,Hugepagesize,Inactive,Inactive(anon),Inactive(file),KernelStack,Mapped,MemFree,MemTotal,Mlocked,NFS_Unstable,PageTables,SReclaimable,SUnreclaim,Shmem,Slab,SwapCached,SwapFree,SwapTotal,Unevictable,VmallocChunk,VmallocTotal,VmallocUsed,Writeback,WritebackTmp,time
89042924,63421676,25621248,0,63769572,0,1136708,64754484,163302556,269241048,262144000,6107136,138176,168,0,0,0,0,0,2048,40598796,333780,40265016,6448,40828,129347348,264108356,31368,0,545204,2733008,137920,184,2870928,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112706.50743
89100596,63479348,25621248,0,63827240,0,1136708,64754500,163302556,269290204,262144000,6107136,138176,184,0,0,0,0,0,2048,40598796,333780,40265016,6448,40828,129290184,264108356,31368,0,545220,2733008,137920,184,2870928,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112707.519356
89059076,63437820,25621256,0,63785384,0,1136708,64754500,163302556,269241048,262144000,6107136,138176,188,0,0,0,0,0,2048,40598824,333780,40265044,6448,40828,129331780,264108356,31368,0,545500,2733008,137920,184,2870928,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112708.531257
89110484,63489228,25621256,0,63837148,0,1136708,64754500,163302556,269290204,262144000,6107136,138176,180,0,0,0,0,0,2048,40598824,333780,40265044,6448,40828,129280196,264108356,31368,0,545308,2733008,137920,184,2870928,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112709.543208
89064008,63442752,25621256,0,63791240,0,1136708,64754500,163302556,269241048,262144000,6107136,138176,184,0,0,0,0,0,2048,40598824,333780,40265044,6448,40828,129326324,264108356,31368,0,545212,2733008,137920,184,2870928,14376,30411152,31248380,31368,34156673340,34359738367,692700,4,0,1430112710.555149
89115580,63494324,25621256,0,63842840,0,1136708,64754500,163302556,269290204,262144000,6107136,138176,184,0,0,0,0,0,2048,40598824,333780,40265044,6448,40828,129274988,264108356,31368,0,545212,2733008,137920,184,2870928,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112711.567147
89069520,63448264,25621256,0,63796456,0,1136708,64754500,163302556,269241048,262144000,6107136,138176,184,0,0,0,0,0,2048,40598824,333780,40265044,6448,40828,129320628,264108356,31368,0,545404,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112712.579076
89072072,63450816,25621256,0,63799248,0,1136708,64754500,163302556,269241048,262144000,6107136,138176,128,0,0,0,0,0,2048,40598824,333780,40265044,6448,40828,129318272,264108356,31368,0,545216,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112713.590984
88906672,63285416,25621256,0,63633852,0,1136708,64754500,163302556,269073024,262144000,6107136,138176,128,0,0,0,0,0,2048,40598824,333780,40265044,6448,40828,129483564,264108356,31368,0,544884,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112714.602917
88994124,63372868,25621256,0,63721648,0,1136708,64754520,163302556,269122180,262144000,6107136,138176,148,0,0,0,0,0,2048,40598824,333780,40265044,6448,40828,129396640,264108356,31368,0,544988,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112715.614837
88952048,63330788,25621260,0,63678768,0,1136708,64754520,163302556,269073024,262144000,6107136,138176,140,0,0,0,0,0,2048,40598840,333780,40265060,6448,40828,129438676,264108356,31368,0,544928,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112716.626781
88954400,63333140,25621260,0,63681120,0,1136708,64754524,163302556,269073024,262144000,6107136,138176,144,0,0,0,0,0,2048,40598844,333780,40265064,6448,40828,129436320,264108356,31368,0,544928,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112717.638757
88956696,63335436,25621260,0,63683464,0,1136708,64754524,163302556,269073024,262144000,6107136,138176,152,0,0,0,0,0,2048,40598844,333780,40265064,6448,40828,129433964,264108356,31368,0,544928,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112718.650644
88958996,63337732,25621264,0,63685760,0,1136708,64754524,163302556,269073024,262144000,6107136,138176,436,0,0,0,0,0,2048,40598840,333780,40265060,6448,40828,129431616,264108356,31368,0,544928,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112719.662568
88961348,63340084,25621264,0,63688064,0,1136708,64754524,163302556,269073024,262144000,6107136,138176,436,0,0,0,0,0,2048,40598840,333780,40265060,6448,40828,129429384,264108356,31368,0,544928,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112720.674488
88963652,63342380,25621272,0,63690368,0,1136708,64754524,163302556,269073024,262144000,6107136,138176,428,0,0,0,0,0,2048,40598832,333780,40265052,6448,40828,129426904,264108356,31368,0,544928,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112721.686415
89016720,63395444,25621276,0,63743492,0,1136708,64754548,163302556,269122180,262144000,6107136,138176,324,0,0,0,0,0,2048,40598852,333780,40265072,6448,40828,129374580,264108356,31368,0,544928,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112722.698372
88992944,63371668,25621276,0,63719592,0,1136708,64754548,163302556,269093928,262144000,6107136,138176,324,0,0,0,0,0,2048,40598852,333780,40265072,6448,40828,129397644,264108356,31368,0,545020,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112723.710286
89131816,63510540,25621276,0,63858420,0,1136708,64754548,163302556,269192236,262144000,6107136,138176,324,0,0,0,0,0,2048,40598852,333780,40265072,6448,40828,129258516,264108356,31368,0,545068,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112724.719311
89619224,63997944,25621280,0,64345780,0,1136708,64754548,163302556,269866360,262144000,6107136,138176,324,0,0,0,0,0,2048,40598848,333780,40265068,6448,40828,128769712,264108356,31368,0,546208,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112725.728566
89736816,64115536,25621280,0,64463500,0,1136708,64754548,163302556,269758824,262144000,6107136,138176,336,0,0,0,0,0,2048,40598848,333780,40265068,6448,40828,128652160,264108356,31368,0,546244,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112726.739889
90036560,64415224,25621336,0,64763048,0,1136708,64754568,163302556,270022216,262144000,6107136,138176,416,0,0,0,0,0,2048,40598792,333780,40265012,6448,40828,128350840,264108356,31368,0,546740,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112727.75336
90733332,65111996,25621336,0,65459668,0,1136708,64754588,163302556,270699480,262144000,6107136,138176,440,0,0,0,0,0,2048,40598792,333780,40265012,6448,40828,127652596,264108356,31368,0,548336,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112728.765632
91401260,65779924,25621336,0,66127972,0,1136708,64754588,163302556,271357208,262144000,6107136,138176,440,0,0,0,0,0,2048,40598792,333780,40265012,6448,40828,126983248,264108356,31368,0,549588,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112729.777665
91273428,65652092,25621336,0,66000276,0,1136708,64754592,163302556,271226016,262144000,6107136,138176,452,0,0,0,0,0,2048,40598796,333780,40265016,6448,40828,127112208,264108356,31368,0,549072,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112730.789729
91286672,65665336,25621336,0,66013080,0,1136708,64754592,163302556,271238976,262144000,6107136,138176,460,0,0,0,0,0,2048,40598800,333780,40265020,6448,40828,127097948,264108356,31368,0,549320,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112731.801761
91336284,65714940,25621344,0,66062996,0,1136708,64754592,163302556,271288128,262144000,6107136,138176,448,0,0,0,0,0,2048,40598812,333780,40265032,6448,40828,127048348,264108356,31368,0,549412,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112732.813739
91336020,65714676,25621344,0,66062608,0,1136708,64754592,163302556,271288128,262144000,6107136,138176,452,0,0,0,0,0,2048,40598812,333780,40265032,6448,40828,127048348,264108356,31368,0,549320,2733008,137912,184,2870920,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112733.825739
91336020,65714676,25621344,0,66062608,0,1136708,64754616,163302556,271288128,262144000,6107136,138176,516,0,0,0,0,0,2048,40598812,333780,40265032,6448,40828,127048352,264108356,31368,0,549320,2733012,137912,184,2870924,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112734.837739
91336020,65714676,25621344,0,66062612,0,1136708,64754616,163302556,271288128,262144000,6107136,138176,516,0,0,0,0,0,2048,40598812,333780,40265032,6448,40828,127048352,264108356,31368,0,549320,2733012,137912,184,2870924,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112735.849754
91384908,65763560,25621348,0,66111536,0,1136708,64754616,163302556,271337284,262144000,6107136,138176,512,0,0,0,0,0,2048,40598808,333780,40265028,6448,40828,126999744,264108356,31368,0,549320,2733012,137912,184,2870924,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112736.861765
91385048,65763696,25621352,0,66111396,0,1136708,64754616,163302556,271337284,262144000,6107136,138176,472,0,0,0,0,0,2048,40598848,333780,40265068,6448,40828,126999496,264108356,31368,0,549512,2733012,137912,184,2870924,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112737.869127
91336256,65714904,25621352,0,66062848,0,1136708,64754616,163302556,271288128,262144000,6107136,138176,472,0,0,0,0,0,2048,40598848,333780,40265068,6448,40828,127048228,264108356,31368,0,549416,2733012,137912,184,2870924,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112738.881129
91384916,65763564,25621352,0,66111540,0,1136708,64754616,163302556,271337284,262144000,6107136,138176,480,0,0,0,0,0,2048,40598848,333780,40265068,6448,40828,126999868,264108356,31368,0,549328,2733012,137912,184,2870924,14376,30411152,31248380,31368,34156673340,34359738367,692700,4,0,1430112739.893174
91336260,65714908,25621352,0,66062848,0,1136708,64754616,163302556,271288128,262144000,6107136,138176,480,0,0,0,0,0,2048,40598848,333780,40265068,6448,40828,127048352,264108356,31368,0,549420,2733012,137912,184,2870924,14376,30411152,31248380,31368,34156673340,34359738367,692700,4,0,1430112740.905199
91336032,65714680,25621352,0,66062616,0,1136708,64754616,163302556,271288128,262144000,6107136,138176,480,0,0,0,0,0,2048,40598848,333780,40265068,6448,40828,127048476,264108356,31368,0,549324,2733012,137912,184,2870924,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112741.917166
91336032,65714680,25621352,0,66062616,0,1136708,64754636,163302556,271288128,262144000,6107136,138176,504,0,0,0,0,0,2048,40598848,333780,40265068,6448,40828,127048476,264108356,31368,0,549324,2733012,137912,184,2870924,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112742.929154
91384916,65763564,25621352,0,66111540,0,1136708,64754636,163302556,271337284,262144000,6107136,138176,504,0,0,0,0,0,2048,40598848,333780,40265068,6448,40828,126999868,264108356,31368,0,549324,2733012,137912,184,2870924,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112743.941143
91336260,65714908,25621352,0,66062848,0,1136708,64754636,163302556,271287328,262144000,6107136,138176,504,0,0,0,0,0,2048,40598848,333780,40265068,6448,40828,127048476,264108356,31368,0,549416,2733012,137912,184,2870924,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112744.953161
91336052,65714692,25621360,0,66062632,0,1136708,64754644,163302556,271287328,262144000,6107136,138176,512,0,0,0,0,0,2048,40598864,333780,40265084,6448,40828,127048600,264108356,31368,0,549332,2733012,137912,184,2870924,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112745.96517
91336836,65715472,25621364,0,66064416,0,1136708,64754648,163302556,271289084,262144000,6107136,138176,524,0,0,0,0,0,2048,40598860,333780,40265080,6488,40764,127045680,264108356,31368,0,549936,2733012,137912,184,2870924,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112746.977263
91337424,65716060,25621364,0,66063744,0,1136708,64754656,163302556,271289088,262144000,6107136,138176,532,0,0,0,0,0,2048,40598860,333780,40265080,6568,40892,127044200,264108356,31368,0,550100,2733012,137976,184,2870988,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112747.989768
91336740,65715372,25621368,0,66063468,0,1136708,64754724,163302556,271289088,262144000,6107136,138176,592,0,0,0,0,0,2048,40598896,333780,40265116,6528,40716,127044404,264108356,31368,0,550028,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112749.001809
91385624,65764256,25621368,0,66112392,0,1136708,64754724,163302556,271338244,262144000,6107136,138176,592,0,0,0,0,0,2048,40598896,333780,40265116,6528,40716,126995796,264108356,31368,0,550028,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112750.013813
91337004,65715636,25621368,0,66063736,0,1136708,64754724,163302556,271289088,262144000,6107136,138176,608,0,0,0,0,0,2048,40598896,333780,40265116,6528,40704,127044584,264108356,31368,0,550120,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112751.025818
91385660,65764292,25621368,0,66112428,0,1136708,64754724,163302556,271338244,262144000,6107136,138176,608,0,0,0,0,0,2048,40598896,333780,40265116,6528,40704,126996400,264108356,31368,0,550024,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112752.037828
91336320,65714936,25621384,0,66062872,0,1136708,64754780,163302556,271288556,262144000,6107136,138176,368,0,0,0,0,0,2048,40598948,333780,40265168,6512,40832,127045388,264108356,31368,0,549420,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112753.04985
91336408,65714960,25621448,0,66062948,0,1136708,64754784,163302556,271288556,262144000,6107136,138176,376,0,0,0,0,0,2048,40598892,333780,40265112,6488,40868,127045488,264108356,31368,0,549384,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112754.061883
91340044,65718596,25621448,0,66066572,0,1136708,64754784,163302556,271288556,262144000,6107136,138176,376,0,0,0,0,0,2048,40598892,333780,40265112,6488,40868,127042144,264108356,31368,0,549384,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112755.073869
91346096,65724648,25621448,0,66073072,0,1136708,64754808,163302556,271288556,262144000,6107136,138176,400,0,0,0,0,0,2048,40598892,333780,40265112,6488,40868,127036452,264108356,31372,0,549384,2733012,137968,184,2870980,14376,30411152,31248380,31372,34156673340,34359738367,692700,0,0,1430112756.085876
91352088,65730640,25621448,0,66079036,0,1136708,64754808,163302556,271288556,262144000,6107136,138176,400,0,0,0,0,0,2048,40598896,333780,40265116,6488,40868,127030172,264108356,31368,0,549384,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112757.097851
91358472,65737024,25621448,0,66085060,0,1136708,64754812,163302556,271288556,262144000,6107136,138176,412,0,0,0,0,0,2048,40598900,333780,40265120,6464,40868,127024232,264108356,31368,0,549384,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112758.110038
91444112,65822660,25621452,0,66170816,0,1136708,64754812,163302556,271368368,262144000,6107136,138176,368,0,0,0,0,0,2048,40598896,333780,40265116,6464,40868,126939044,264108356,31368,0,549384,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112759.122067
91597776,65976324,25621452,0,66324260,0,1136708,64754832,163302556,271515832,262144000,6107136,138176,388,0,0,0,0,0,2048,40598896,333780,40265116,6464,40868,126785576,264108356,31368,0,549540,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112760.134103
91456608,65835156,25621452,0,66183144,0,1136708,64754832,163302556,271368368,262144000,6107136,138176,388,0,0,0,0,0,2048,40598896,333780,40265116,6464,40868,126926688,264108356,31368,0,549636,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112761.146133
91462260,65840808,25621452,0,66188844,0,1136708,64754832,163302556,271368368,262144000,6107136,138176,388,0,0,0,0,0,2048,40598896,333780,40265116,6464,40868,126920984,264108356,31368,0,549548,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112762.158147
91471016,65849560,25621456,0,66198196,0,1136708,64754852,163302556,271368368,262144000,6107136,138176,272,0,0,0,0,0,2048,40598960,333780,40265180,6464,40868,126912924,264108356,31368,0,549548,2733012,137968,184,2870980,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430112763.170198
